"","revenue","vote_average","genre.1","genre.2","genre.3","Director","actor.1","actor.2","actor.3","Action","Adventure","Animation","Comedy","Crime","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western"
"141",675120017,8.3,"Adventure","Drama","Science Fiction","Christopher Nolan","Matthew McConaughey","Jessica Chastain","Anne Hathaway","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"142",1519557910,7.7,"Science Fiction","Action","Adventure","Joss Whedon","Robert Downey Jr.","Chris Evans","Mark Ruffalo","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"143",1004558444,8.4,"Drama","Action","Crime","Christopher Nolan","Christian Bale","Michael Caine","Heath Ledger","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"144",2787965087,7.4,"Action","Adventure","Fantasy","James Cameron","Sam Worthington","Zoe Saldana","Stephen Lang","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"145",772776600,7.9,"Action","Science Fiction","Adventure","James Gunn","Chris Pratt","Zoe Saldana","Dave Bautista","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"146",100853753,8.4,"Drama","NULL","NULL","David Fincher","Edward Norton","Brad Pitt","Helena Bonham Carter","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"147",214179088,8.5,"Thriller","Crime","NULL","Quentin Tarantino","John Travolta","Samuel L. Jackson","Uma Thurman","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"148",425368238,8.1,"Drama","Western","NULL","Quentin Tarantino","Jamie Foxx","Christoph Waltz","Leonardo DiCaprio","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"149",585174222,7.6,"Action","Science Fiction","Adventure","Jon Favreau","Robert Downey Jr.","Terrence Howard","Jeff Bridges","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"150",2046239637,8.3,"Adventure","Action","Science Fiction","Anthony Russo","Robert Downey Jr.","Chris Hemsworth","Chris Evans","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"151",677387716,8.4,"Comedy","Drama","Romance","Robert Zemeckis","Tom Hanks","Robin Wright","Gary Sinise","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"152",463517383,8.1,"Action","Science Fiction","NULL","Lilly Wachowski","Keanu Reeves","Laurence Fishburne","Carrie-Anne Moss","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"153",871368364,8.3,"Adventure","Fantasy","Action","Peter Jackson","Elijah Wood","Ian McKellen","Viggo Mortensen","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"154",976475550,7.9,"Adventure","Fantasy","Family","Chris Columbus","Daniel Radcliffe","Rupert Grint","Emma Watson","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"155",1845034188,7.8,"Drama","Romance","NULL","James Cameron","Leonardo DiCaprio","Kate Winslet","Billy Zane","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"156",378858340,7.5,"Action","Adventure","Science Fiction","George Miller","Tom Hardy","Charlize Theron","Nicholas Hoult","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"157",691210692,7.1,"Science Fiction","Adventure","Fantasy","Gary Ross","Jennifer Lawrence","Josh Hutcherson","Liam Hemsworth","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"158",28341469,8.7,"Drama","Crime","NULL","Frank Darabont","Tim Robbins","Morgan Freeman","Bob Gunton","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"159",1153296293,7.4,"Adventure","Action","Science Fiction","Anthony Russo","Chris Evans","Robert Downey Jr.","Scarlett Johansson","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"160",1214811252,6.9,"Action","Adventure","Science Fiction","Shane Black","Robert Downey Jr.","Gwyneth Paltrow","Don Cheadle","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"161",1081041287,7.7,"Action","Crime","Drama","Christopher Nolan","Christian Bale","Michael Caine","Gary Oldman","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"162",1405403694,7.3,"Action","Adventure","Science Fiction","Joss Whedon","Robert Downey Jr.","Chris Evans","Mark Ruffalo","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"163",1671713208,6.6,"Action","Adventure","Science Fiction","Colin Trevorrow","Chris Pratt","Bryce Dallas Howard","Irrfan Khan","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"164",294804195,8.1,"Drama","Thriller","Mystery","Martin Scorsese","Leonardo DiCaprio","Mark Ruffalo","Ben Kingsley","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0"
"165",1118888979,8.5,"Adventure","Fantasy","Action","Peter Jackson","Elijah Wood","Ian McKellen","Viggo Mortensen","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"166",746846894,5.9,"Action","Adventure","Crime","David Ayer","Will Smith","Margot Robbie","Joel Kinnaman","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"167",392000694,8,"Crime","Drama","Comedy","Martin Scorsese","Leonardo DiCaprio","Jonah Hill","Margot Robbie","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"168",1346739107,7.4,"Action","Adventure","Fantasy","Ryan Coogler","Chadwick Boseman","Michael B. Jordan","Lupita Nyong'o","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"169",677700000,7.4,"Action","Adventure","Fantasy","Scott Derrickson","Benedict Cumberbatch","Chiwetel Ejiofor","Rachel McAdams","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"170",370569774,6.9,"Action","Adventure","Science Fiction","Joe Johnston","Chris Evans","Hayley Atwell","Sebastian Stan","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"171",449326618,6.7,"Adventure","Fantasy","Action","Kenneth Branagh","Chris Hemsworth","Natalie Portman","Tom Hiddleston","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"172",857611174,7.9,"Drama","Comedy","Animation","Pete Docter","Amy Poehler","Phyllis Smith","Richard Kind","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"173",863756051,7.6,"Action","Adventure","Comedy","James Gunn","Chris Pratt","Zoe Saldana","Dave Bautista","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174",321455689,8.2,"Drama","Action","Thriller","Quentin Tarantino","Brad Pitt","Mélanie Laurent","Christoph Waltz","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"175",926287400,8.3,"Adventure","Fantasy","Action","Peter Jackson","Elijah Wood","Ian McKellen","Viggo Mortensen","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"176",2068223624,7.4,"Action","Adventure","Science Fiction","J.J. Abrams","Harrison Ford","Mark Hamill","Carrie Fisher","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"177",655011224,7.7,"Adventure","Fantasy","Action","Gore Verbinski","Johnny Depp","Geoffrey Rush","Orlando Bloom","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"178",232324128,7.2,"Drama","Thriller","NULL","Ben Affleck","Ben Affleck","Alan Arkin","Bryan Cranston","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"179",188441614,6.9,"Crime","Comedy","Action","Phil Lord","Jonah Hill","Channing Tatum","Peter Stormare","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"180",55198285,7.9,"Drama","History","NULL","Jean-Marc Vallée","Matthew McConaughey","Jennifer Garner","Steve Zahn","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"181",88346473,7.8,"Drama","Thriller","History","Tom McCarthy","Mark Ruffalo","Michael Keaton","Rachel McAdams","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0"
"182",133346506,7.3,"Comedy","Drama","NULL","Adam McKay","Christian Bale","Steve Carell","Ryan Gosling","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"183",89328627,6.2,"Science Fiction","Horror","Thriller","James DeMonaco","Ethan Hawke","Lena Headey","Max Burkholder","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0"
"184",129042871,7.1,"Comedy","NULL","NULL","Mark Waters","Lindsay Lohan","Rachel McAdams","Tina Fey","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185",836303693,6.1,"Science Fiction","Action","Adventure","Michael Bay","Shia LaBeouf","Megan Fox","Josh Duhamel","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"186",83557872,7.8,"Thriller","Crime","NULL","Guy Ritchie","Jason Statham","Brad Pitt","Stephen Graham","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"187",103911669,7.4,"Horror","Mystery","Crime","James Wan","Leigh Whannell","Cary Elwes","Danny Glover","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"188",75634409,7.8,"Fantasy","Animation","Family","Henry Selick","Chris Sarandon","Danny Elfman","Catherine O'Hara","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"189",232380243,5.9,"Horror","Science Fiction","Thriller","Ridley Scott","Michael Fassbender","Katherine Waterston","Billy Crudup","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0"
"190",357986087,8.6,"Romance","Animation","Drama","Makoto Shinkai","Ryunosuke Kamiki","Mone Kamishiraishi","Masami Nagasawa","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"191",1123794079,6.1,"Action","Science Fiction","Adventure","Michael Bay","Shia LaBeouf","Rosie Huntington-Whiteley","Josh Duhamel","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"192",104399548,6.7,"Crime","Action","Science Fiction","Neill Blomkamp","Sharlto Copley","Dev Patel","Ninja","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"193",177856751,6.1,"Action","Comedy","NULL","Seth Gordon","Dwayne Johnson","Zac Efron","Alexandra Daddario","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194",289047763,5.5,"Adventure","Fantasy","Action","Tim Story","Ioan Gruffudd","Jessica Alba","Chris Evans","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"195",295212467,7.4,"Comedy","Fantasy","NULL","Ivan Reitman","Bill Murray","Dan Aykroyd","Sigourney Weaver","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"196",457696359,6.9,"Adventure","Action","Thriller","Brian De Palma","Tom Cruise","Jon Voight","Emmanuelle Béart","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"197",150483765,6.6,"Romance","Comedy","NULL","Will Gluck","Justin Timberlake","Mila Kunis","Patricia Clarkson","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"198",188133322,7.1,"Adventure","Comedy","Drama","Ben Stiller","Ben Stiller","Kristen Wiig","Patton Oswalt","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"199",30332385,7.5,"Horror","Comedy","NULL","Edgar Wright","Simon Pegg","Kate Ashfield","Lucy Davis","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"200",358372926,7.3,"Action","Thriller","Science Fiction","Steven Spielberg","Tom Cruise","Colin Farrell","Samantha Morton","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"201",1104054072,5.8,"Science Fiction","Action","Adventure","Michael Bay","Mark Wahlberg","Stanley Tucci","Kelsey Grammer","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"202",469160692,7.4,"Adventure","Animation","Comedy","Phil Lord","Chris Pratt","Will Ferrell","Elizabeth Banks","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203",886686817,6.6,"Animation","Comedy","Family","Carlos Saldanha","Ray Romano","John Leguizamo","Denis Leary","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"204",147332697,7.3,"Thriller","Science Fiction","Mystery","Duncan Jones","Jake Gyllenhaal","Michelle Monaghan","Vera Farmiga","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0"
"205",158733820,7.4,"Action","Thriller","Crime","Robert Rodriguez","Bruce Willis","Mickey Rourke","Jessica Alba","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"206",142851197,7.2,"Comedy","Drama","Romance","Glenn Ficarra","Steve Carell","Ryan Gosling","Julianne Moore","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"207",817400891,6.8,"Action","Adventure","Science Fiction","Roland Emmerich","Will Smith","Bill Pullman","Jeff Goldblum","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"208",207283925,6.8,"Action","Crime","Thriller","Rob Cohen","Paul Walker","Vin Diesel","Michelle Rodriguez","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"209",307077295,7.9,"Drama","NULL","NULL","Gabriele Muccino","Will Smith","Jaden Smith","Thandie Newton","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"210",210819611,7.4,"Science Fiction","NULL","NULL","Neill Blomkamp","Sharlto Copley","Jason Cope","Nathalie Boltt","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"211",470653000,7.6,"Horror","Thriller","Adventure","Steven Spielberg","Roy Scheider","Richard Dreyfuss","Robert Shaw","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"212",214034224,7.4,"Action","Drama","Mystery","Doug Liman","Matt Damon","Franka Potente","Chris Cooper","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"213",709827462,5.9,"Adventure","Fantasy","Drama","Chris Weitz","Kristen Stewart","Robert Pattinson","Taylor Lautner","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"214",32000000,8.4,"Horror","Drama","Thriller","Alfred Hitchcock","Anthony Perkins","Janet Leigh","Vera Miles","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0"
"215",767820459,6.7,"Thriller","Mystery","NULL","Ron Howard","Tom Hanks","Audrey Tautou","Ian McKellen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"216",7390108,8,"Crime","Drama","NULL","Darren Aronofsky","Ellen Burstyn","Jared Leto","Jennifer Connelly","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"217",248118121,7.1,"Thriller","Drama","Mystery","M. Night Shyamalan","Bruce Willis","Samuel L. Jackson","Robin Wright","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0"
"218",286140700,6.5,"Science Fiction","Action","Drama","Neill Blomkamp","Matt Damon","Jodie Foster","Sharlto Copley","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"219",424988211,6.6,"Adventure","Action","Thriller","Lilly Wachowski","Keanu Reeves","Laurence Fishburne","Carrie-Anne Moss","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"220",829000000,6.4,"Adventure","Fantasy","Drama","Bill Condon","Kristen Stewart","Robert Pattinson","Taylor Lautner","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"221",269994119,6.8,"Comedy","Crime","NULL","Rawson Marshall Thurber","Jennifer Aniston","Jason Sudeikis","Emma Roberts","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"222",86758912,6.8,"Action","Science Fiction","Drama","Bong Joon-ho","Chris Evans","Song Kang-ho","Ed Harris","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"223",712171856,6.1,"Adventure","Fantasy","Romance","Bill Condon","Kristen Stewart","Robert Pattinson","Taylor Lautner","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"224",363258859,6.9,"Adventure","Animation","Comedy","John Lasseter","Dave Foley","Kevin Spacey","Julia Louis-Dreyfus","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225",358994850,6.6,"Comedy","Family","Adventure","Chris Columbus","Macaulay Culkin","Joe Pesci","Daniel Stern","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"226",488533726,7.1,"Drama","Science Fiction","War","Matt Reeves","Andy Serkis","Woody Harrelson","Steve Zahn","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0"
"227",966550600,6.8,"Adventure","Drama","Family","Jon Favreau","Neel Sethi","Bill Murray","Ben Kingsley","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"228",183316455,7.9,"Action","Thriller","Science Fiction","James Cameron","Sigourney Weaver","Michael Biehn","Paul Reiser","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"229",216763646,7.9,"Drama","NULL","NULL","Clint Eastwood","Clint Eastwood","Hilary Swank","Morgan Freeman","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"230",414211549,7.7,"Drama","History","NULL","Tom Hooper","Colin Firth","Geoffrey Rush","Helena Bonham Carter","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"231",362000072,6.2,"Comedy","NULL","NULL","Todd Phillips","Bradley Cooper","Ed Helms","Zach Galifianakis","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232",682330139,7.1,"Action","Adventure","NULL","Christopher McQuarrie","Tom Cruise","Jeremy Renner","Simon Pegg","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233",1047612394,7.1,"Adventure","Fantasy","Romance","Guy Ritchie","Will Smith","Mena Massoud","Naomi Scott","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"234",185258983,7.3,"Action","Mystery","Science Fiction","Zack Snyder","Jackie Earle Haley","Patrick Wilson","Jeffrey Dean Morgan","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"235",698491347,6.1,"Adventure","Fantasy","Drama","David Slade","Kristen Stewart","Robert Pattinson","Taylor Lautner","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"236",84785914,7.5,"Crime","Drama","Mystery","David Fincher","Jake Gyllenhaal","Mark Ruffalo","Robert Downey Jr.","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0"
"237",1656943394,7.2,"Adventure","Family","NULL","Jon Favreau","Chiwetel Ejiofor","John Oliver","James Earl Jones","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"238",470490832,6.1,"Action","Drama","Thriller","Brad Peyton","Dwayne Johnson","Alexandra Daddario","Carla Gugino","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"239",296482446,6.7,"Drama","Fantasy","Adventure","Tim Burton","Eva Green","Asa Butterfield","Samuel L. Jackson","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"240",46189568,7.9,"Comedy","Crime","NULL","Joel Coen","Jeff Bridges","John Goodman","Steve Buscemi","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"241",50300000,7.7,"Crime","Drama","Thriller","Dan Gilroy","Jake Gyllenhaal","Rene Russo","Riz Ahmed","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"242",574480841,6.5,"Action","Adventure","Comedy","Shawn Levy","Ben Stiller","Jake Cherry","Carla Gugino","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243",122126687,8,"Drama","Thriller","Crime","Denis Villeneuve","Hugh Jackman","Jake Gyllenhaal","Paul Dano","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"244",694713380,7,"Action","Thriller","Adventure","Brad Bird","Tom Cruise","Paula Patton","Simon Pegg","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"245",745013115,7.1,"Adventure","Family","Fantasy","Andrew Adamson","Georgie Henley","Skandar Keynes","William Moseley","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"246",66023329,8.1,"Action","Crime","Drama","Brian De Palma","Al Pacino","Steven Bauer","Michelle Pfeiffer","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
